tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
215.00;6056686#8_0;56.04;14.71;130.00;0.00;-421790824#0_0;5.10;0.00;tripinfo_130 emissions_130;85.00;130;0;641.42;1.07;0.00;38.78;DEFAULT_VEHTYPE;;1;21.00;279980.891669;6479.442128;36.144447;118.992854;5.603788;0;120.352636
216.00;6063369#4_0;60.19;12.24;100.00;0.00;6056686#11_0;5.10;0.00;tripinfo_100 emissions_100;116.00;100;0;685.93;0.96;0.00;60.56;DEFAULT_VEHTYPE;;1;42.00;301549.075543;9696.260197;51.242701;129.104871;6.160647;0;129.626060
217.00;-6055573#1_0;18.20;8.72;113.00;0.00;-684178509#1_0;5.10;0.00;tripinfo_113 emissions_113;104.00;113;0;753.89;1.10;0.00;59.77;DEFAULT_VEHTYPE;;2;27.00;336842.408752;7755.137714;43.297854;142.927081;6.745578;0;144.795123
217.00;6058243#5_0;56.85;10.39;126.00;0.00;6063369#8_0;5.10;0.00;tripinfo_126 emissions_126;91.00;126;0;689.93;0.82;0.00;27.31;DEFAULT_VEHTYPE;;1;5.00;254899.607994;5017.903422;28.842965;107.092828;4.767228;0;109.570852
224.00;6061782#2_0;27.21;11.11;22.00;0.00;-130908153#2_0;5.10;0.00;tripinfo_22 emissions_22;202.00;22;0;1519.92;0.87;0.00;110.39;DEFAULT_VEHTYPE;;2;80.00;605709.859213;17658.738099;94.828997;258.038595;12.725248;0;260.373086
224.00;-6057281#0_0;40.60;12.49;102.00;0.00;6060452#0_0;5.10;0.00;tripinfo_102 emissions_102;122.00;102;0;1282.55;0.95;0.00;46.28;DEFAULT_VEHTYPE;;2;14.00;494589.299865;8927.161762;52.521860;209.076956;10.079331;0;212.602052
224.00;6060452#11_0;150.87;14.98;160.00;0.00;806271971_1;5.10;0.00;tripinfo_Flow3.3 emissions_Flow3.3;64.00;Flow3.3;0;407.78;1.10;21.00;15.93;passenger;;0;0.00;212707.271910;6084.330229;32.728316;91.028396;4.338388;0;91.435246
225.00;-6055573#5_0;180.48;11.98;64.00;0.00;637504388#3_0;5.10;0.00;tripinfo_64 emissions_64;161.00;64;0;1193.58;0.91;0.00;78.82;DEFAULT_VEHTYPE;;4;48.00;465923.106999;12258.050664;66.806191;196.225444;9.207973;0;200.283338
225.00;-112319055#1_0;145.57;16.15;115.00;0.00;-421800694#5_0;5.10;0.00;tripinfo_115 emissions_115;110.00;115;0;538.72;1.18;0.00;87.67;DEFAULT_VEHTYPE;;1;64.00;365437.263097;13012.685157;67.923911;160.345791;8.229875;0;157.089510
226.00;-6056686#3_0;0.85;3.30;31.00;0.00;-800638460#0_0;5.10;0.00;tripinfo_31 emissions_31;195.00;31;0;1210.83;0.99;0.00;129.59;DEFAULT_VEHTYPE;;3;90.00;604925.306294;19410.962042;102.784005;261.321112;13.074777;0;260.036664
226.00;-130908153#1_0;42.56;14.75;149.00;0.00;-130908023#0_0;5.10;0.00;tripinfo_149 emissions_149;77.00;149;0;637.90;0.96;0.00;44.99;DEFAULT_VEHTYPE;;1;30.00;311031.567560;8445.556156;45.947006;133.921955;6.837095;0;133.700450
226.00;6061786#4_0;34.48;2.06;160.00;0.00;-6061783#1_1;5.10;0.00;tripinfo_Flow4.3 emissions_Flow4.3;66.00;Flow4.3;0;373.22;1.04;21.00;16.26;passenger;;0;0.00;184102.533349;5735.653266;30.467085;79.773006;3.862566;0;79.139299
227.00;637504388#5_3;89.27;13.78;37.00;0.00;6061786#8_0;5.10;0.00;tripinfo_37 emissions_37;190.00;37;0;1294.21;1.03;0.00;105.69;DEFAULT_VEHTYPE;;3;70.00;607393.743094;16892.361221;91.325606;260.522573;12.695640;0;261.096096
227.00;-637504388#1_1;28.67;9.74;138.00;0.00;6055576#2_0;5.10;0.00;tripinfo_138 emissions_138;89.00;138;0;836.18;0.95;0.00;34.89;DEFAULT_VEHTYPE;;2;9.00;293875.486028;4926.505544;29.443039;123.246777;5.740599;0;126.324058
228.00;130908153#5_0;68.71;6.29;48.00;0.00;392388948#0_0;5.10;0.00;tripinfo_48 emissions_48;180.00;48;0;2338.64;1.17;0.00;90.66;DEFAULT_VEHTYPE;;3;46.00;864547.323523;18664.352474;106.143034;368.399417;19.451081;0;371.631383
229.00;-6055573#0_0;257.60;14.33;104.00;0.00;-6057280#5_0;5.10;0.00;tripinfo_104 emissions_104;125.00;104;0;1124.09;1.07;0.00;55.93;DEFAULT_VEHTYPE;;2;29.00;428402.333502;9453.859670;53.239247;181.671283;8.709814;0;184.152631
229.00;6058243#0_0;71.65;12.98;105.00;0.00;6061786#8_0;5.10;0.00;tripinfo_105 emissions_105;124.00;105;0;926.11;1.01;0.00;66.64;DEFAULT_VEHTYPE;;4;31.00;437655.627490;9651.205055;54.394383;187.257703;9.037628;0;188.129948
230.00;130908064#1_0;94.25;13.32;125.00;0.00;6061786#7_0;5.10;0.00;tripinfo_125 emissions_125;105.00;125;0;1122.20;1.03;0.00;31.83;DEFAULT_VEHTYPE;;1;1.00;379908.157813;6222.299111;37.283124;157.695999;7.138070;0;163.305969
231.00;6057932#5_0;37.10;13.64;166.00;0.00;507342039_0;0.20;0.00;tripinfo_166 emissions_166;65.00;166;0;756.93;1.00;0.00;9.25;DEFAULT_VEHTYPE;;1;1.00;191807.053334;2724.885312;16.914487;77.628426;3.339672;0;82.449578
231.00;-421789044#3_0;15.91;9.65;169.00;0.00;-507342041#2_0;5.10;0.00;tripinfo_169 emissions_169;62.00;169;0;230.94;0.94;0.00;43.21;DEFAULT_VEHTYPE;;1;36.00;165802.791613;6766.046634;34.707214;72.685925;3.624188;0;71.274032
231.00;-637504388#1_2;28.67;21.80;194.00;0.00;507340350#0_0;5.10;0.00;tripinfo_194 emissions_194;37.00;194;0;298.83;1.00;0.00;21.24;DEFAULT_VEHTYPE;;1;4.00;175589.660149;3342.803262;19.430472;75.085079;3.615725;0;75.478252
233.00;6057932#3_0;47.81;13.75;84.00;0.00;-6056686#11_0;5.10;0.00;tripinfo_84 emissions_84;149.00;84;0;1456.92;1.00;0.00;56.16;DEFAULT_VEHTYPE;;2;29.00;465140.439663;9340.420142;53.577966;192.901527;8.961342;0;199.944931
233.00;-130908064#9_0;10.77;8.29;167.00;0.00;-6060452#4_0;5.10;0.00;tripinfo_167 emissions_167;66.00;167;0;440.92;1.03;0.00;38.91;DEFAULT_VEHTYPE;;1;20.00;239717.087388;6111.144748;33.539314;103.103254;5.013218;0;103.045001
234.00;-6063369#0_0;68.51;4.72;77.00;0.00;6062245_0;5.10;0.00;tripinfo_77 emissions_77;157.00;77;0;1093.34;1.09;0.00;102.17;DEFAULT_VEHTYPE;;3;65.00;556853.519580;15601.877300;84.406544;241.270611;12.209352;0;239.370088
236.00;800638460#0_0;93.18;22.38;150.00;0.00;6061786#7_0;5.10;0.00;tripinfo_150 emissions_150;86.00;150;0;573.76;1.00;0.00;49.01;DEFAULT_VEHTYPE;;1;27.00;298484.535030;7739.473469;42.339382;127.967402;6.183240;0;128.307033
236.00;6054524#5_0;23.44;11.96;175.00;0.00;-6054524#2_0;5.10;0.00;tripinfo_175 emissions_175;61.00;175;0;480.36;0.92;0.00;21.81;DEFAULT_VEHTYPE;;1;10.00;141533.141485;3235.383987;18.061644;59.447278;2.697542;0;60.839616
237.00;-6054382#1_0;21.27;11.13;168.00;0.00;-6052103#1_0;5.10;0.00;tripinfo_168 emissions_168;69.00;168;0;718.60;0.98;0.00;31.19;DEFAULT_VEHTYPE;;2;5.00;300350.990001;5631.948677;32.903806;127.418329;6.326231;0;129.107557
238.00;-806271970#0_0;49.06;14.48;219.00;0.00;-6054382#4_0;5.10;0.00;tripinfo_219 emissions_219;19.00;219;0;194.89;1.09;0.00;5.61;DEFAULT_VEHTYPE;;0;0.00;87947.123499;1569.561166;9.247393;37.575168;1.771562;0;37.804538
238.00;-507341801_1;91.88;19.16;225.00;0.00;507342039_0;0.20;0.00;tripinfo_225 emissions_225;13.00;225;0;136.15;0.91;0.00;5.39;DEFAULT_VEHTYPE;;1;1.00;86444.011921;1629.569620;9.507056;37.277220;1.845121;0;37.158367
241.00;800638464#1_0;0.34;20.76;81.00;0.00;6063369#0_0;5.10;0.00;tripinfo_81 emissions_81;160.00;81;0;887.38;0.97;0.00;112.36;DEFAULT_VEHTYPE;;3;83.00;514098.531035;16697.010033;88.270683;223.118212;11.288620;0;220.993253
243.00;-392388948#1_0;150.19;26.08;207.00;0.00;-800638464#1_0;0.34;0.00;tripinfo_207 emissions_207;36.00;207;0;354.42;0.97;0.00;21.13;DEFAULT_VEHTYPE;;1;9.00;188080.492546;3843.162831;22.078674;80.663584;4.155213;0;80.847468
246.00;-800638464#1_0;0.34;3.43;139.00;0.00;637504388#4_0;2.88;0.00;tripinfo_139 emissions_139;107.00;139;0;1038.08;1.11;0.00;57.56;DEFAULT_VEHTYPE;;3;23.00;381863.846379;7635.681902;43.866636;160.874042;7.770119;0;164.147062
247.00;-507341799_0;0.20;5.64;232.00;0.00;6058243#4_0;5.10;0.00;tripinfo_232 emissions_232;15.00;232;0;133.69;1.01;0.00;4.70;DEFAULT_VEHTYPE;;0;0.00;50212.634418;958.056567;5.546095;20.939585;0.937520;0;21.584337
248.00;507035611_0;29.76;12.28;152.00;0.00;-130908153#3_0;5.10;0.00;tripinfo_152 emissions_152;96.00;152;0;667.24;1.07;0.00;63.57;DEFAULT_VEHTYPE;;2;34.00;381830.142871;9769.142252;53.660507;165.623821;8.330341;0;164.133435
250.00;421789044#1_0;117.75;9.97;107.00;0.33;806271971_3;5.10;0.00;tripinfo_Flow2.2 emissions_Flow2.2;143.00;Flow2.2;0;971.87;1.00;42.00;25.36;passenger;;0;0.00;420984.669930;11765.772616;63.499642;179.403695;8.465318;0;180.966192
251.00;6057928#2_0;31.79;14.05;193.00;0.00;421789039#2_0;0.13;0.00;tripinfo_193 emissions_193;58.00;193;0;689.12;1.07;0.00;9.63;DEFAULT_VEHTYPE;;1;2.00;183788.625456;2792.886562;16.993504;74.748741;3.269469;0;79.002851
252.00;-800638462_2;1.99;6.84;133.00;0.00;-126303358#6_0;5.10;0.00;tripinfo_133 emissions_133;119.00;133;0;1594.47;1.23;0.00;57.97;DEFAULT_VEHTYPE;;2;7.00;534611.141876;9282.037218;55.187264;225.983354;11.475002;0;229.804845
254.00;-800638462_2;1.99;3.36;85.00;0.00;-130908153#3_0;5.10;0.00;tripinfo_85 emissions_85;169.00;85;0;1692.19;1.04;0.00;91.53;DEFAULT_VEHTYPE;;3;44.00;595929.518382;14383.542235;79.796884;253.572876;12.738836;0;256.166143
254.00;-684178509#1_0;6.78;7.35;146.00;0.00;6061786#0_0;5.10;0.00;tripinfo_146 emissions_146;108.00;146;0;1287.68;1.00;0.00;34.12;DEFAULT_VEHTYPE;;1;7.00;433665.181705;6901.117860;41.834386;181.131642;8.625066;0;186.413088
254.00;-6063369#7_0;55.64;11.11;160.00;0.00;-6056686#3_0;0.85;0.00;tripinfo_160 emissions_160;94.00;160;0;705.96;0.88;0.00;32.74;DEFAULT_VEHTYPE;;1;5.00;271505.890388;5250.854325;30.299343;113.787121;5.070910;0;116.709165
255.00;793432602#1_2;70.35;13.90;10.00;0.00;-6061786#2_0;0.20;0.00;tripinfo_10 emissions_10;245.00;10;0;1471.18;1.12;0.00;170.52;DEFAULT_VEHTYPE;;4;120.00;907919.610403;27132.022809;145.258909;395.749604;20.076714;0;390.281060
256.00;-6056686#2_1;159.58;14.87;173.00;0.00;6055573#0_0;5.10;0.00;tripinfo_173 emissions_173;83.00;173;0;746.12;1.14;0.00;34.27;DEFAULT_VEHTYPE;;1;19.00;254628.422223;5782.632254;32.240044;105.885753;4.874412;0;109.454938
259.00;-6061783#2_1;29.56;11.22;186.00;0.00;507342041#3_0;5.10;0.00;tripinfo_186 emissions_186;73.00;186;0;804.60;1.08;0.00;17.30;DEFAULT_VEHTYPE;;0;0.00;257660.442697;3950.995231;24.025940;106.890590;4.803610;0;110.756803
260.00;6061782#0_0;17.91;9.35;181.00;0.00;-6056686#14_0;5.10;0.00;tripinfo_181 emissions_181;79.00;181;0;976.20;1.03;0.00;15.37;DEFAULT_VEHTYPE;;1;1.00;249235.737286;3711.854307;22.841402;102.433242;4.687891;0;107.135380
260.00;-6060452#8_1;19.36;11.18;230.00;0.00;6058243#6_0;0.20;0.00;tripinfo_230 emissions_230;30.00;230;0;301.36;1.13;0.00;8.99;DEFAULT_VEHTYPE;;1;1.00;92662.006635;1706.473296;9.918916;38.699887;1.769226;0;39.831467
261.00;-6057932#3_0;47.81;12.31;89.00;0.00;131052342#1_0;5.10;0.00;tripinfo_89 emissions_89;172.00;89;0;1456.45;0.89;0.00;77.26;DEFAULT_VEHTYPE;;4;37.00;511144.326591;10837.169120;61.382129;213.873521;9.973589;0;219.720296
261.00;-6054454#3_0;43.48;14.25;152.00;4.00;-799540093#3_0;5.10;0.00;tripinfo_148 emissions_148;109.00;148;0;920.60;1.04;0.00;70.86;DEFAULT_VEHTYPE;;1;39.00;542784.213088;12905.160512;71.885188;235.934562;12.027576;0;233.320072
262.00;-507342038#1_1;22.66;12.63;74.00;3.00;126303357#5_0;5.10;0.00;tripinfo_71 emissions_71;188.00;71;0;1051.66;1.06;0.00;141.16;DEFAULT_VEHTYPE;;3;104.00;721442.692464;22791.428098;121.103424;316.403937;16.359597;0;310.122038
262.00;421800694#0_0;34.03;17.41;114.00;0.00;-6055573#2_0;5.10;0.00;tripinfo_114 emissions_114;148.00;114;0;914.53;0.92;0.00;88.89;DEFAULT_VEHTYPE;;1;73.00;486296.141896;15556.549210;82.352886;209.312259;10.369855;0;209.042204
262.00;6056686#8_0;56.04;12.88;215.00;0.00;6055023#0_0;5.10;0.00;tripinfo_215 emissions_215;47.00;215;0;484.86;1.02;0.00;10.42;DEFAULT_VEHTYPE;;0;0.00;151088.375592;2517.398864;15.032730;62.672981;2.794001;0;64.946395
263.00;-6054093#0_0;77.17;15.09;111.00;0.00;-6055573#2_0;5.10;0.00;tripinfo_111 emissions_111;152.00;111;0;1145.99;1.10;0.00;80.30;DEFAULT_VEHTYPE;;2;45.00;529883.700039;13272.763603;72.966559;226.830835;10.971411;0;227.776267
263.00;6056686#16_0;1029.38;14.65;127.00;0.00;126303357#3_0;5.10;0.00;tripinfo_127 emissions_127;136.00;127;0;1200.38;1.12;0.00;62.89;DEFAULT_VEHTYPE;;1;48.00;361369.758587;9819.716331;53.051849;149.105491;6.917275;0;155.340421
263.00;800638460#2_2;15.87;7.22;143.00;0.00;507342040#0_0;5.10;0.00;tripinfo_143 emissions_143;120.00;143;0;830.65;0.73;0.00;35.72;DEFAULT_VEHTYPE;;2;15.00;232370.138465;5301.097510;29.522504;95.553448;4.038510;0;99.887461
265.00;112319055#0_0;72.30;19.73;184.00;0.00;6058243#4_0;5.10;0.00;tripinfo_184 emissions_184;81.00;184;0;355.49;0.94;0.00;56.16;DEFAULT_VEHTYPE;;2;31.00;262689.753289;8392.640401;44.435900;114.141551;5.596045;0;112.921295
266.00;6054524#1_0;56.78;14.98;140.00;0.00;-6061786#14_0;5.10;0.00;tripinfo_140 emissions_140;126.00;140;0;891.61;1.16;0.00;79.87;DEFAULT_VEHTYPE;;1;47.00;485729.501912;12945.783812;70.566953;210.564044;10.454187;0;208.796174
266.00;6061782#2_0;27.21;11.18;217.00;0.00;6054454#0_0;0.20;0.00;tripinfo_217 emissions_217;49.00;217;0;458.24;1.24;0.00;19.36;DEFAULT_VEHTYPE;;0;0.00;214464.366400;3875.213233;22.771427;91.969110;4.355494;0;92.188621
267.00;-126303352#1_0;14.46;13.91;178.00;0.00;-6054524#3_0;5.10;0.00;tripinfo_178 emissions_178;89.00;178;0;959.17;1.08;0.00;33.40;DEFAULT_VEHTYPE;;1;2.00;396131.311182;6751.870698;40.241584;167.695205;8.010409;0;170.279007
267.00;130908064#9_0;10.77;10.97;213.00;0.00;-6061783#1_0;5.10;0.00;tripinfo_213 emissions_213;54.00;213;0;461.95;0.84;0.00;12.33;DEFAULT_VEHTYPE;;0;0.00;142431.559262;2805.945470;16.103338;58.962754;2.539899;0;61.225665
269.00;-799540093#0_0;91.85;18.97;74.00;0.00;130908297_0;5.10;0.00;tripinfo_74 emissions_74;195.00;74;0;1313.23;1.03;0.00;135.64;DEFAULT_VEHTYPE;;4;92.00;750811.072945;21778.130362;117.258919;327.109181;16.889182;0;322.745124
269.00;6061786#13_0;43.18;12.88;182.00;0.00;806271970#2_0;5.10;0.00;tripinfo_182 emissions_182;87.00;182;0;592.00;1.03;0.00;56.51;DEFAULT_VEHTYPE;;1;35.00;353304.326208;9567.413151;52.053389;153.975540;7.791090;0;151.871638
269.00;-421800694#0_2;34.03;12.64;214.00;0.00;-806271971_0;5.10;0.00;tripinfo_214 emissions_214;55.00;214;0;490.94;1.06;0.00;25.69;DEFAULT_VEHTYPE;;0;0.00;221390.129798;4145.993822;24.149762;94.150727;4.401008;0;95.165984
270.00;421800694#3_1;61.42;28.77;118.00;0.00;-6063369#5_0;5.10;0.00;tripinfo_118 emissions_118;152.00;118;0;894.11;1.07;0.00;101.98;DEFAULT_VEHTYPE;;3;66.00;556030.480770;16122.424577;86.674569;240.532849;12.076552;0;239.016890
270.00;126303358#4_0;43.99;26.92;243.00;0.00;130908023#1_0;5.10;0.00;tripinfo_243 emissions_243;27.00;243;0;412.10;0.99;0.00;6.78;DEFAULT_VEHTYPE;;0;0.00;191280.741946;3193.605869;19.207667;81.313276;4.143475;0;82.222648
274.00;6055576#1_0;124.93;13.32;76.00;0.00;-126303357#4_0;5.10;0.00;tripinfo_76 emissions_76;198.00;76;0;1279.28;1.01;0.00;124.41;DEFAULT_VEHTYPE;;2;64.00;704612.282919;18837.993517;102.575930;304.936884;14.996915;0;302.885591
274.00;-6062805#3_1;0.34;11.14;204.00;0.00;6052103#1_0;5.10;0.00;tripinfo_204 emissions_204;70.00;204;0;786.23;1.10;0.00;29.68;DEFAULT_VEHTYPE;;1;2.00;314832.661200;5389.138744;32.066290;133.723799;6.461111;0;135.332264
275.00;507033018_0;60.62;14.42;123.00;0.00;6054524#4_0;5.10;0.00;tripinfo_123 emissions_123;152.00;123;0;1203.12;1.06;0.00;86.52;DEFAULT_VEHTYPE;;3;52.00;493565.472977;12667.056088;69.515417;210.419455;10.491361;0;212.164616
277.00;-126303357#2_0;34.78;17.02;33.00;0.00;6057281#4_0;5.10;0.00;tripinfo_33 emissions_33;244.00;33;0;1531.32;0.97;0.00;176.54;DEFAULT_VEHTYPE;;5;112.00;903229.326603;25953.369213;139.897824;393.296236;20.122765;0;388.263913
277.00;-421789044#2_0;10.79;10.02;57.00;0.00;-6061786#11_0;0.20;0.00;tripinfo_57 emissions_57;220.00;57;0;1217.01;0.97;0.00;152.80;DEFAULT_VEHTYPE;;5;100.00;660727.427737;20223.961001;107.802869;285.358682;14.126844;0;284.023387
277.00;-6062805#1_1;188.34;4.36;72.00;0.00;-126303357#5_0;5.10;0.00;tripinfo_72 emissions_72;205.00;72;0;1112.70;0.96;0.00;135.79;DEFAULT_VEHTYPE;;3;85.00;644225.137774;20084.197680;106.732177;279.847497;13.752533;0;276.929798
277.00;6061786#14_0;47.77;12.79;86.00;0.00;-6063369#1_0;5.10;0.00;tripinfo_86 emissions_86;191.00;86;0;1108.12;1.01;0.00;126.55;DEFAULT_VEHTYPE;;2;91.00;645226.124614;20540.029506;108.893125;280.017132;14.019710;0;277.360268
278.00;112343443_0;69.48;4.16;70.00;0.00;-800638462_0;1.99;0.00;tripinfo_70 emissions_70;208.00;70;0;1579.64;0.94;0.00;111.10;DEFAULT_VEHTYPE;;3;51.00;656866.412139;16712.970396;91.737528;280.697918;13.578820;0;282.361479
278.00;-507342038#0_1;127.33;12.53;95.00;0.00;-126303358#9_0;5.10;0.00;tripinfo_95 emissions_95;183.00;95;0;1680.28;0.91;0.00;94.02;DEFAULT_VEHTYPE;;2;49.00;695161.307918;15653.489253;87.967501;294.864269;14.533508;0;298.821324
279.00;6061786#14_0;47.77;15.18;230.00;1.00;-6054454#2_0;5.10;0.00;tripinfo_229 emissions_229;49.00;229;0;399.45;1.10;0.00;22.28;DEFAULT_VEHTYPE;;1;5.00;188132.850456;3354.540304;19.707344;79.505135;3.675151;0;80.870082
283.00;6060104_0;195.55;11.70;26.00;0.00;627757316_0;5.10;0.00;tripinfo_26 emissions_26;257.00;26;0;1800.70;0.93;0.00;134.35;DEFAULT_VEHTYPE;;2;98.00;753564.672585;22322.066008;119.444621;320.347373;15.381204;0;323.931359
285.00;-112343443_0;69.48;12.08;13.00;0.00;-800638460#4_0;5.10;0.00;tripinfo_13 emissions_13;272.00;13;0;2122.10;0.88;0.00;141.84;DEFAULT_VEHTYPE;;4;92.00;830633.427020;23151.215555;125.031187;350.767828;17.005114;0;357.059484
285.00;-6056686#11_0;19.17;12.71;101.00;0.00;6060452#2_0;5.10;0.00;tripinfo_101 emissions_101;184.00;101;0;1622.36;0.97;0.00;91.04;DEFAULT_VEHTYPE;;3;54.00;607739.681661;14200.796960;79.216622;256.171990;12.548205;0;261.243098
285.00;-6061786#12_0;108.00;13.49;132.00;0.00;6057928#1_0;5.10;0.00;tripinfo_132 emissions_132;153.00;132;0;1215.62;1.04;0.00;76.06;DEFAULT_VEHTYPE;;2;44.00;505212.050927;12482.856036;68.768377;214.378524;10.210169;0;217.171159
286.00;-6063369#2_0;55.40;12.48;165.00;0.00;6061786#9_0;5.10;0.00;tripinfo_165 emissions_165;121.00;165;0;836.99;0.91;0.00;62.95;DEFAULT_VEHTYPE;;1;38.00;359606.882389;10018.367216;54.096501;152.612578;7.189286;0;154.582161
287.00;507340350#3_1;1.19;16.22;144.00;0.00;-6061786#9_0;5.10;0.00;tripinfo_144 emissions_144;143.00;144;0;1533.55;1.14;0.00;65.23;DEFAULT_VEHTYPE;;2;32.00;576447.106126;11777.787443;67.441511;244.645109;12.108333;0;247.789853
289.00;6061786#4_0;34.48;2.03;216.00;2.67;-6061783#1_1;5.10;0.00;tripinfo_Flow4.4 emissions_Flow4.4;73.00;Flow4.4;0;373.22;0.97;21.00;22.12;passenger;;1;2.00;180089.883890;6038.381847;31.730860;78.060883;3.756336;0;77.414782
290.00;6060452#11_0;150.87;12.18;172.00;0.00;6055573#12_0;5.10;0.00;tripinfo_172 emissions_172;118.00;172;0;716.75;0.89;0.00;57.48;DEFAULT_VEHTYPE;;1;46.00;276802.144085;9227.614173;48.455805;115.986662;5.313945;0;118.989000
291.00;-637504388#1_3;28.67;12.61;200.00;0.00;6056686#10_0;5.10;0.00;tripinfo_200 emissions_200;91.00;200;0;654.53;0.95;0.00;38.72;DEFAULT_VEHTYPE;;2;14.00;244607.495930;5013.039664;28.567771;101.801374;4.507308;0;105.147025
291.00;126303358#4_1;43.99;25.87;259.00;0.00;6056686#5_0;0.10;0.00;tripinfo_259 emissions_259;32.00;259;0;429.98;0.96;0.00;7.83;DEFAULT_VEHTYPE;;0;0.00;194292.147262;3204.797498;19.302723;81.735084;4.058924;0;83.517294
292.00;6061786#4_0;34.48;6.44;226.00;0.00;-6057280#2_0;5.10;0.00;tripinfo_226 emissions_226;66.00;226;0;489.21;0.96;0.00;26.15;DEFAULT_VEHTYPE;;1;6.00;191366.372237;3902.523406;22.291987;81.132161;3.706631;0;82.260459
292.00;-126303357#2_0;34.78;28.64;240.00;0.00;6056686#6_0;5.10;0.00;tripinfo_240 emissions_240;52.00;240;0;645.67;1.11;0.00;15.73;DEFAULT_VEHTYPE;;0;0.00;272492.949593;4479.677344;26.929104;114.921759;5.572662;0;117.132290
293.00;131052367_0;78.53;15.41;156.00;0.00;-6061786#1_0;5.10;0.00;tripinfo_156 emissions_156;137.00;156;0;1732.90;1.18;0.00;47.97;DEFAULT_VEHTYPE;;1;2.00;633787.110471;10215.236858;61.691686;268.776676;13.093541;0;272.435721
293.00;-421789044#2_0;10.79;11.52;222.00;0.00;637504389_0;5.10;0.00;tripinfo_222 emissions_222;71.00;222;0;682.95;1.14;0.00;25.10;DEFAULT_VEHTYPE;;1;3.00;275777.588636;4591.949897;27.417873;115.309292;5.247864;0;118.544695
295.00;-6061786#5_0;104.04;13.09;205.00;3.00;130908064#8_0;5.10;0.00;tripinfo_202 emissions_202;90.00;202;0;552.54;1.04;0.00;58.89;DEFAULT_VEHTYPE;;2;40.00;316417.142891;8958.443430;48.330458;136.377956;6.750995;0;136.015973
297.00;-6061783#0_1;92.22;11.58;145.00;0.00;-793432602#1_0;5.10;0.00;tripinfo_145 emissions_145;152.00;145;0;1176.10;0.89;0.00;74.63;DEFAULT_VEHTYPE;;2;49.00;467627.707087;12409.688552;67.643560;197.507088;9.618374;0;201.015796
297.00;-6061786#4_0;34.48;9.81;246.00;0.00;-6055573#6_0;5.10;0.00;tripinfo_246 emissions_246;51.00;246;0;391.30;0.71;0.00;8.26;DEFAULT_VEHTYPE;;0;0.00;104959.369253;2220.994567;12.555130;43.532499;1.859473;0;45.117994
299.00;-6063369#1_0;70.62;11.69;103.00;0.00;-130908153#0_0;5.10;0.00;tripinfo_103 emissions_103;196.00;103;0;1297.76;0.89;0.00;96.16;DEFAULT_VEHTYPE;;2;65.00;509130.497426;14965.336660;80.142069;217.219737;10.301664;0;218.857468
302.00;6061786#15_0;162.74;11.79;245.00;0.00;6057281#3_0;5.10;0.00;tripinfo_245 emissions_245;57.00;245;0;544.64;0.88;0.00;14.79;DEFAULT_VEHTYPE;;0;0.00;168569.100231;2892.356301;17.152836;70.280572;3.143649;0;72.460619
303.00;-6056686#9_0;60.55;12.40;244.00;0.00;-126303358#7_0;5.10;0.00;tripinfo_244 emissions_244;59.00;244;0;347.38;0.98;0.00;32.80;DEFAULT_VEHTYPE;;1;17.00;158259.596745;4742.070517;25.316727;68.066369;3.220768;0;68.030293
304.00;112319056_1;75.83;18.83;93.00;0.00;-57692667#1_0;5.10;0.00;tripinfo_93 emissions_93;211.00;93;0;1310.82;1.06;0.00;141.03;DEFAULT_VEHTYPE;;2;103.00;739364.706997;23016.919805;122.471351;321.265643;16.227445;0;317.826545
304.00;6054055#1_0;119.26;13.68;137.00;0.00;6054382#1_0;5.10;0.00;tripinfo_137 emissions_137;167.00;137;0;1094.93;1.00;0.00;96.77;DEFAULT_VEHTYPE;;2;69.00;512405.485867;15256.591660;81.631331;219.836789;10.763199;0;220.264973
305.00;421789044#1_0;117.75;10.22;160.00;0.00;806271971_3;5.10;0.00;tripinfo_Flow2.3 emissions_Flow2.3;145.00;Flow2.3;0;971.87;0.98;42.00;24.86;passenger;;0;0.00;392156.689581;11298.055143;60.645378;166.675729;7.812817;0;168.574473
306.00;-637504388#3_1;56.00;20.30;141.00;0.00;-392388948#1_0;5.10;0.00;tripinfo_141 emissions_141;165.00;141;0;1967.54;0.94;0.00;69.45;DEFAULT_VEHTYPE;;1;34.00;724319.468027;14815.300574;84.898118;306.987381;15.384695;0;311.353747
307.00;-6061786#0_0;80.85;13.18;79.00;0.00;130908153#5_0;5.10;0.00;tripinfo_79 emissions_79;228.00;79;0;1892.21;1.00;0.00;135.81;DEFAULT_VEHTYPE;;2;92.00;852538.138158;23210.150015;126.148949;364.966372;18.399407;0;366.473759
